Year,Price,Dividend,Earnings,CPI,Rate10Y,CAPE,RealDiv,RealEarn,RealPrice,Payout,DivYield,EarnYield,PE,DivGrowth,EarnGrowth,Era
1976,102.02166666666666,3.8066666666666666,9.18,56.90833333333333,7.611666666666667,11.545,20.4725,49.35166666666667,548.8141666666667,0.41466957153231665,0.037312335614983747,0.08998088641301684,11.113471314451706,0.032783178837892724,0.13193588162762038,1973-1981  Stagflation
1977,98.21,4.378333333333333,10.443330833333333,60.60833333333333,7.4191666666666665,10.433333333333334,22.10666666666667,52.737500000000004,496.4675,0.41924682873767044,0.04458133930692733,0.10633673590605165,9.404087792232954,0.15017513134851135,0.13761773783587494,1973-1981  Stagflation
1978,96.02,4.916666666666667,11.3925,65.23333333333333,8.41,9.378333333333332,23.075,53.446666666666665,450.48083333333335,0.431570477653427,0.05120461015066306,0.11864715684232452,8.428351985955672,0.12295393985534853,0.09088758958368737,1973-1981  Stagflation
1979,103.0225,5.376666666666666,13.981666666666667,72.575,9.4425,8.926666666666668,22.683333333333334,58.945,434.7133333333333,0.38455119799737747,0.05218924668559457,0.135714690156681,7.368399094051734,0.09355932203389816,0.2272694023846098,1973-1981  Stagflation
1980,118.78333333333335,5.95,14.925833333333332,82.40833333333333,11.46,8.831666666666667,22.108333333333334,55.51500000000001,440.68249999999995,0.3986377086706494,0.050091202469482246,0.1256559562228146,7.958237954329744,0.10663360198388117,0.06752890690189517,1973-1981  Stagflation
1981,128.04166666666666,6.415833333333333,15.01,90.925,13.910833333333334,8.464166666666666,21.603333333333335,50.54750000000001,431.7425,0.42743726404619137,0.05010738691832086,0.11722746501789783,8.530424161669997,0.07829131652661059,0.0056389927977222865,1973-1981  Stagflation
1982,119.72500000000001,6.7925,14.021666666666667,96.5,13.001666666666667,7.346666666666667,21.549166666666668,44.5275,379.6525,0.4844288600974682,0.05673418250156609,0.11711561216677106,8.538571258766195,0.058708923236784116,-0.06584499222740392,1982-1999  Buyback era begins
1983,160.42499999999998,6.966666666666666,12.969166666666666,99.60000000000001,11.104999999999999,9.640833333333333,21.415833333333335,39.850833333333334,492.8925,0.5371714964981045,0.043426315516077084,0.08084255363357748,12.36972306110647,0.02564102564102555,-0.07506240342327353,1982-1999  Buyback era begins
1984,160.46666666666667,7.3133333333333335,15.9475,103.88333333333333,12.438333333333333,9.43,21.550833333333333,46.97666666666667,472.86083333333335,0.4585880754559231,0.04557540506855006,0.099382010801828,10.062183205309088,0.04976076555023945,0.22964724024930927,1982-1999  Buyback era begins
1985,186.85,7.754166666666666,15.629166666666668,107.56666666666666,10.623333333333333,10.690833333333332,22.06833333333333,44.50333333333333,531.5941666666666,0.4961343641695547,0.0414994202122915,0.08364552671483366,11.955211943481737,0.060278030993618836,-0.019961331452160613,1982-1999  Buyback era begins
1986,236.35833333333335,8.125833333333334,14.650833333333333,109.60833333333333,7.6825,13.389166666666668,22.695000000000004,40.91833333333333,660.0991666666667,0.5546328422729083,0.03437929697140641,0.06198568557627895,16.13275695352938,0.04793121977431514,-0.06259664089576122,1982-1999  Buyback era begins
1987,286.84166666666664,8.538333333333334,15.468333333333334,113.625,8.384166666666667,16.015833333333333,23.002499999999998,41.655,772.9908333333333,0.5519879323348778,0.0297667121815171,0.053926382150431426,18.543799159573318,0.05076402420264592,0.05579887378419901,1982-1999  Buyback era begins
1988,265.78333333333336,9.2675,21.165,118.25833333333333,8.845833333333333,14.44,23.984166666666667,54.725833333333334,687.9191666666667,0.4378691235530357,0.03486862732802408,0.07963253276478334,12.557681707221043,0.0853991801678704,0.36827928024997303,1982-1999  Buyback era begins
1989,322.8333333333333,10.404166666666667,24.261666666666667,123.96666666666665,8.498333333333333,16.613333333333333,25.685,59.93833333333333,796.6483333333334,0.4288314900048087,0.03222767165720186,0.07515229736706247,13.306313113965789,0.12265084075173105,0.14631073312859288,1982-1999  Buyback era begins
1990,334.58750000000003,11.6425,21.632499999999997,130.65833333333333,8.55,16.4575,27.275000000000002,50.70583333333334,784.5533333333333,0.538194845718248,0.034796577875742515,0.06465423842791496,15.466890095920494,0.11902282739287151,-0.10836710860754295,1982-1999  Buyback era begins
1991,376.1775,12.178333333333333,18.960833333333333,136.19166666666666,7.858333333333333,17.920833333333334,27.375,42.655,845.39,0.6422889289324485,0.03237390150483039,0.0504039538072674,19.839713444380962,0.046023906663803515,-0.12350244616510642,1982-1999  Buyback era begins
1992,415.7441666666667,12.339166666666666,17.334166666666665,140.31666666666666,7.010000000000001,19.63416666666667,26.920833333333334,37.80083333333334,907.0158333333334,0.7118407768857267,0.02967971087988807,0.04169431120500788,23.984087303495027,0.013206514301354888,-0.08579088471849872,1982-1999  Buyback era begins
1993,451.4066666666667,12.508333333333333,20.133333333333333,144.45833333333334,5.873333333333334,20.749166666666667,26.506666666666664,42.65833333333333,956.5091666666667,0.6212748344370861,0.027709677895762872,0.04460132031723058,22.42086092715232,0.01370973188356861,0.16148262102783528,1982-1999  Buyback era begins
1994,460.32916666666665,12.863333333333335,25.733333333333334,148.225,7.079999999999999,20.48,26.564999999999998,53.10666666666666,950.7966666666666,0.49987046632124355,0.02794377211958834,0.0559020266294952,17.888439119170982,0.02838107928047995,0.2781456953642385,1982-1999  Buyback era begins
1995,541.6383333333333,13.4275,33.75,152.38333333333333,6.579999999999999,22.72083333333333,26.973333333333333,67.78916666666667,1087.5516666666667,0.39785185185185185,0.024790527504515623,0.0623109516497786,16.04854320987654,0.043858512568022645,0.3115284974093264,1982-1999  Buyback era begins
1996,670.8283333333333,14.39,35.5225,156.85,6.4383333333333335,25.9425,28.0825,69.31416666666667,1308.8408333333334,0.4050953620944472,0.02145109156093089,0.05295318971321526,18.88460365496047,0.07168125116365665,0.05251851851851863,1982-1999  Buyback era begins
1997,872.6733333333333,15.2125,40.205,160.51666666666668,6.3525,30.956666666666667,29.01,76.67666666666666,1663.7616666666665,0.3783733366496705,0.017432066981917634,0.04607107661515191,21.70559217344443,0.05715774843641408,0.1318178619185022,1982-1999  Buyback era begins
1998,1084.3108333333332,15.9275,38.745,163.00833333333333,5.264166666666667,36.00666666666667,29.910833333333333,72.77083333333333,2036.08,0.4110853013292038,0.01468905364621,0.035732373788881264,27.98582612810255,0.047000821692686934,-0.03631389130705143,1982-1999  Buyback era begins
1999,1326.0608333333332,16.516666666666666,42.01083333333333,166.57500000000002,5.636666666666667,42.068333333333335,30.355833333333333,77.16416666666667,2436.57,0.39315255985559283,0.012455436622125808,0.03168092464335158,31.564735286533235,0.03699053000575514,0.08429044607906389,1982-1999  Buyback era begins
2000,1427.0075,16.555,51.49,172.20000000000002,6.029166666666666,41.70083333333333,29.436666666666667,91.53166666666668,2537.210833333333,0.3215187415032045,0.011601200414153395,0.03608250131831823,27.71426490580695,0.002320887991927423,0.22563624461944354,2000-2008  Dot-com to GFC
2001,1192.0783333333334,15.829166666666666,35.916666666666664,177.0666666666667,5.0175,32.064166666666665,27.368333333333336,62.14833333333333,2061.4975,0.44071925754060326,0.013278629620257058,0.030129451783789372,33.19011600928074,-0.0438437531460788,-0.3024535508512981,2000-2008  Dot-com to GFC
2002,995.63,15.8825,27.025833333333335,179.875,4.610833333333333,25.918333333333333,27.02916666666667,45.9775,1695.6958333333332,0.5876784557984644,0.015952211162781355,0.02714445459993505,36.83993709722179,0.0033693077125560578,-0.24754060324825977,2000-2008  Dot-com to GFC
2003,963.6891666666667,16.4825,36.285,183.95833333333334,4.015,24.1075,27.4275,60.35166666666667,1603.3474999999999,0.4542510679344082,0.017103543933166557,0.037652182109203604,26.5588856736025,0.03777742798677797,0.3426042983565105,2000-2008  Dot-com to GFC
2004,1130.5475,18.63416666666667,55.300000000000004,188.88333333333333,4.274166666666667,26.41333333333333,30.195000000000004,89.59083333333332,1832.42,0.3369650391802291,0.016482427024664306,0.04891435344379604,20.443896925858947,0.1305424945649427,0.5240457489320658,2000-2008  Dot-com to GFC
2005,1207.0608333333332,20.980833333333333,64.005,195.29166666666666,4.29,26.014166666666668,32.87916666666667,100.28500000000001,1892.1558333333332,0.3277999114652501,0.01738175305994658,0.05302549650563041,18.858852173007318,0.12593354501140364,0.1574141048824591,2000-2008  Dot-com to GFC
2006,1310.67,23.578333333333333,75.83666666666666,201.59166666666667,4.791666666666667,25.978333333333335,35.800000000000004,115.145,1990.4475,0.31090941057535937,0.017989526984926285,0.05786099221517747,17.282800756010726,0.12380347142232995,0.1848553498424601,2000-2008  Dot-com to GFC
2007,1476.6333333333332,26.355,79.49000000000001,207.34416666666667,4.629166666666666,26.834166666666665,38.905,117.4325,2180.0033333333336,0.3315511385079884,0.017848032686968104,0.05383191494164655,18.576340839518593,0.11776348342404752,0.04817370665025744,2000-2008  Dot-com to GFC
2008,1220.8883333333333,28.507499999999997,47.42250000000001,215.30166666666665,3.6666666666666665,20.775833333333335,40.5375,67.3925,1735.1925,0.6011386999841846,0.02334980130587973,0.03884261869431139,25.744917145518123,0.0816733067729083,-0.4034155239652787,2000-2008  Dot-com to GFC
2009,946.7358333333333,25.28833333333333,16.462500000000002,214.53666666666666,3.2566666666666664,16.9225,36.108333333333334,23.41416666666667,1349.9041666666667,1.536117438623133,0.0267110765674691,0.01738869431194728,57.50863072639837,-0.1129234996638312,-0.6528546575992409,2009-2023  Post-GFC
2010,1139.3075,22.228333333333335,67.11166666666666,218.05583333333334,3.214166666666667,20.719166666666666,31.205833333333334,94.18833333333333,1599.3566666666666,0.3312141455782651,0.019510389717730583,0.05890566564923576,16.976295726028756,-0.12100441573848264,3.0766388256137684,2009-2023  Post-GFC
2011,1268.89,24.536666666666665,83.9775,224.9383333333333,2.785833333333333,21.755,33.385,114.2675,1727.3516666666667,0.29218143748821607,0.019337110913212857,0.06618185973567449,15.109880622785866,0.10384644222838713,0.25131000571187334,2009-2023  Post-GFC
2012,1379.5633333333333,28.72583333333333,87.40416666666668,229.59333333333333,1.8025,21.353333333333335,38.295833333333334,116.54666666666667,1839.2291666666667,0.32865519378366775,0.0208224099896344,0.06335640021359418,15.783725032178097,0.1707308789566635,0.040804580592023854,2009-2023  Post-GFC
2013,1642.5116666666665,33.380833333333335,92.16416666666667,232.95749999999998,2.3508333333333336,23.24416666666667,43.86000000000001,121.1025,2158.1,0.36218884779876487,0.020323041845466346,0.05611172726322594,17.821586480645948,0.16204925879724996,0.054459646279258145,2009-2023  Post-GFC
2014,1930.6674999999998,37.51416666666667,102.88416666666667,236.735,2.540833333333333,25.468333333333334,48.50833333333333,133.03666666666666,2496.495,0.3646252662784199,0.019430671861761114,0.053289427965543874,18.765448198216436,0.12382355143919921,0.11631418573740704,2009-2023  Post-GFC
2015,2061.1991666666668,41.78333333333333,94.15249999999999,237.01833333333332,2.1358333333333333,26.215,53.9625,121.63416666666667,2662.3058333333333,0.4437835780604162,0.020271371155706687,0.04567850672686894,21.89213421488189,0.11380145278450349,-0.08486890597030661,2009-2023  Post-GFC
2016,2091.8441666666668,44.574999999999996,88.58166666666666,240.00750000000002,1.8416666666666668,26.05416666666667,56.8525,112.97583333333334,2667.4533333333334,0.5032079625204613,0.021308948682840854,0.04234620727404407,23.614865754764907,0.0668129238133226,-0.059168193445031436,2009-2023  Post-GFC
2017,2448.2175,47.405833333333334,104.04,245.11916666666664,2.33,29.846666666666668,59.20166666666666,129.9125,3056.99,0.4556500704857106,0.019363407594845363,0.04249622429379742,23.531502306805077,0.06350719760702939,0.1745093981072081,2009-2023  Post-GFC
2018,2744.6800000000003,51.36833333333333,123.29916666666666,251.1075,2.91,31.4525,62.6175,150.27666666666667,3346.015,0.41661541372947913,0.018715600118532336,0.04492296612598432,22.26032887489102,0.0835867597166311,0.18511309752659222,2009-2023  Post-GFC
2019,2912.500986832612,56.245152018777866,134.9175,255.6575,2.1075,29.424166666666665,67.34166666666665,161.55249999999998,3486.5775,0.41688551906741433,0.019311633634825066,0.04632358945454806,21.58727360670493,0.09493823079285946,0.09422880662886324,2009-2023  Post-GFC
2020,3218.500956035923,59.09412525259672,105.75583333333334,258.81166666666667,0.8941666666666667,29.813333333333333,69.90166666666667,125.13333333333333,3805.4041666666667,0.5587788719543922,0.018360760509259003,0.03285872360391896,30.433318471346006,0.05065277862290607,-0.21614443394420035,2009-2023  Post-GFC
2021,4266.794426168765,58.61098471203203,156.42,270.9691666666667,1.4425000000000001,36.815,66.22583333333334,176.13333333333333,4815.92,0.37470262570024315,0.013736538220019174,0.036659839771200894,27.277806074471076,-0.008175779546604978,0.4790673485308137,2009-2023  Post-GFC
2022,4100.699783852748,64.01349635709484,189.6308333333333,292.6558333333333,2.9516666666666667,30.985,66.94916666666667,198.5575,4296.206666666667,0.33756902942345796,0.015610383527504169,0.046243529965309636,21.624646750586876,0.09217575291741764,0.21231833098921693,2009-2023  Post-GFC
2023,4103.652295776496,68.16166666666666,176.76666666666665,302.38,3.6199999999999997,28.776666666666667,69.00666666666666,178.9466666666667,4153.941666666667,0.3856024891570809,0.016610000495611937,0.04307544936216842,23.2150799308495,0.06480149571008509,-0.06783794829427348,2009-2023  Post-GFC
