Date,YearKey,SP500,Dividend,Earnings,CPI,Rate10Y,CAPE,RealPrice,RealDiv,RealEarn,Payout,DivYield,PE,TRIndex,RealTRIndex
1908-05-01,1908,7.630000,0.423300,0.626700,8.660000,3.830000,13.080000,269.770000,14.970000,22.160000,0.675443,0.055478,12.174884,11.147916,16.039611
1908-06-01,1908,7.640000,0.420000,0.620000,8.660000,3.820000,13.050000,270.130000,14.850000,21.920000,0.677419,0.054974,12.322581,11.214066,16.134787
1908-07-01,1908,7.920000,0.416700,0.613300,8.750000,3.810000,13.350000,276.980000,14.570000,21.450000,0.679439,0.052614,12.913745,11.676426,16.627230
1908-08-01,1908,8.260000,0.413300,0.606700,8.750000,3.810000,13.880000,288.870000,14.450000,21.220000,0.681226,0.050036,13.614637,12.228881,17.413927
1908-09-01,1908,8.170000,0.410000,0.600000,8.750000,3.800000,13.700000,285.720000,14.340000,20.980000,0.683333,0.050184,13.616667,12.146627,17.296797
1908-10-01,1908,8.270000,0.406700,0.593300,8.850000,3.790000,13.690000,286.110000,14.070000,20.530000,0.685488,0.049178,13.938985,12.346098,17.382190
1908-11-01,1908,8.830000,0.403300,0.586700,8.940000,3.780000,14.440000,302.240000,13.800000,20.080000,0.687404,0.045674,15.050281,13.232705,18.442898
1908-12-01,1908,9.030000,0.400000,0.580000,9.040000,3.770000,14.580000,305.830000,13.550000,19.640000,0.689655,0.044297,15.568966,13.582793,18.721415
1909-01-01,1909,9.060000,0.403300,0.595000,8.940000,3.760000,14.760000,310.110000,13.800000,20.370000,0.677815,0.044514,15.226891,13.678058,19.063602
1909-02-01,1909,8.800000,0.406700,0.610000,9.040000,3.770000,14.170000,298.040000,13.770000,20.660000,0.666721,0.046216,14.426230,13.336270,18.381628
1909-03-01,1909,8.920000,0.410000,0.625000,9.040000,3.780000,14.340000,302.100000,13.890000,21.170000,0.656000,0.045964,14.272000,13.569490,18.703081
1909-04-01,1909,9.320000,0.413300,0.640000,9.230000,3.800000,14.650000,309.140000,13.710000,21.230000,0.645781,0.044345,14.562500,14.229963,19.209680
1909-05-01,1909,9.630000,0.416700,0.655000,9.320000,3.810000,14.950000,316.170000,13.680000,21.500000,0.636183,0.043271,14.702290,14.755864,19.727260
1909-06-01,1909,9.800000,0.420000,0.670000,9.420000,3.820000,15.040000,318.500000,13.650000,21.770000,0.626866,0.042857,14.626866,15.069560,19.932773
1909-07-01,1909,9.940000,0.423300,0.685000,9.420000,3.830000,15.230000,323.050000,13.760000,22.260000,0.617956,0.042586,14.510949,15.338659,20.288715
1909-08-01,1909,10.180000,0.426700,0.700000,9.510000,3.850000,15.420000,327.540000,13.730000,22.520000,0.609571,0.041916,14.542857,15.763443,20.653260
1909-09-01,1909,10.190000,0.430000,0.715000,9.610000,3.860000,15.250000,324.610000,13.700000,22.780000,0.601399,0.042198,14.251748,15.833989,20.529813
1909-10-01,1909,10.230000,0.433300,0.730000,9.800000,3.870000,14.990000,319.560000,13.540000,22.800000,0.593562,0.042356,14.013699,15.951824,20.281605
1909-11-01,1909,10.180000,0.436700,0.745000,9.900000,3.880000,14.750000,314.940000,13.510000,23.050000,0.586174,0.042898,13.664430,15.930163,20.049478
1909-12-01,1909,10.300000,0.440000,0.760000,9.990000,3.900000,14.750000,315.620000,13.480000,23.290000,0.578947,0.042718,13.552632,16.174892,20.174090
1910-01-01,1910,10.080000,0.442500,0.757500,9.900000,3.910000,14.550000,311.850000,13.690000,23.430000,0.584158,0.043899,13.306931,15.886990,19.995140
1910-02-01,1910,9.720000,0.445000,0.755000,9.900000,3.920000,14.000000,300.710000,13.770000,23.360000,0.589404,0.045782,12.874172,15.377715,19.354175
1910-03-01,1910,9.960000,0.447500,0.752500,10.090000,3.920000,14.050000,302.320000,13.580000,22.840000,0.594684,0.044930,13.235880,15.816080,19.531057
1910-04-01,1910,9.720000,0.450000,0.750000,10.180000,3.930000,13.560000,292.280000,13.530000,22.550000,0.600000,0.046296,12.960000,15.494188,18.964399
1910-05-01,1910,9.560000,0.452500,0.747500,9.990000,3.930000,13.570000,292.940000,13.870000,22.910000,0.605351,0.047333,12.789298,15.298916,19.081531
1910-06-01,1910,9.100000,0.455000,0.745000,9.900000,3.940000,13.020000,281.530000,14.080000,23.050000,0.610738,0.050000,12.214765,14.623121,18.404453
1910-07-01,1910,8.640000,0.457500,0.742500,9.900000,3.950000,12.340000,267.300000,14.150000,22.970000,0.616162,0.052951,11.636364,13.944860,17.550803
1910-08-01,1910,8.850000,0.460000,0.740000,9.800000,3.950000,12.750000,276.450000,14.370000,23.120000,0.621622,0.051977,11.959459,14.345331,18.239063
1910-09-01,1910,8.910000,0.462500,0.737500,9.700000,3.960000,12.940000,281.060000,14.590000,23.260000,0.627119,0.051908,12.081356,14.504723,18.631840
1910-10-01,1910,9.320000,0.465000,0.735000,9.420000,3.960000,13.920000,302.900000,15.110000,23.890000,0.632653,0.049893,12.680272,15.234911,20.151485
1910-11-01,1910,9.310000,0.467500,0.732500,9.230000,3.970000,14.160000,308.810000,15.510000,24.300000,0.638225,0.050215,12.709898,15.281907,20.629747
1910-12-01,1910,9.050000,0.470000,0.730000,9.230000,3.970000,13.740000,300.190000,15.590000,24.210000,0.643836,0.051934,12.397260,14.919078,20.139947
1911-01-01,1911,9.270000,0.470000,0.718300,9.230000,3.980000,14.050000,307.480000,15.590000,23.830000,0.654323,0.050701,12.905471,15.346319,20.716699
1911-02-01,1911,9.430000,0.470000,0.706700,8.940000,3.980000,14.720000,322.770000,16.090000,24.190000,0.665063,0.049841,13.343710,15.676036,21.848255
1911-03-01,1911,9.320000,0.470000,0.695000,9.040000,3.980000,14.370000,315.650000,15.920000,23.540000,0.676259,0.050429,13.410072,15.558285,21.444274
1911-04-01,1911,9.280000,0.470000,0.683300,8.750000,3.990000,14.750000,324.540000,16.440000,23.900000,0.687838,0.050647,13.581150,15.556894,22.153017
1911-05-01,1911,9.480000,0.470000,0.671700,8.750000,3.990000,15.050000,331.540000,16.440000,23.490000,0.699717,0.049578,14.113444,15.957831,22.723951
1911-06-01,1911,9.670000,0.470000,0.660000,8.750000,3.990000,15.330000,338.180000,16.440000,23.080000,0.712121,0.048604,14.651515,16.343590,23.273273
1911-07-01,1911,9.630000,0.470000,0.648300,8.850000,4.000000,15.080000,333.160000,16.260000,22.430000,0.724973,0.048806,14.854234,16.342182,23.008315
1911-08-01,1911,9.170000,0.470000,0.636700,9.130000,4.000000,13.900000,307.330000,15.750000,21.340000,0.738181,0.051254,14.402387,15.628025,21.328060
1911-09-01,1911,8.670000,0.470000,0.625000,9.230000,4.000000,13.000000,287.580000,15.590000,20.730000,0.752000,0.054210,13.872000,14.842647,20.036769
1911-10-01,1911,8.720000,0.470000,0.613300,9.230000,4.000000,13.070000,289.240000,15.590000,20.340000,0.766346,0.053899,14.218164,14.995296,20.242837
1911-11-01,1911,9.070000,0.470000,0.601700,9.130000,4.000000,13.730000,303.980000,15.750000,20.170000,0.781120,0.051819,15.073957,15.664524,21.377872
1911-12-01,1911,9.110000,0.470000,0.590000,9.040000,4.010000,13.930000,308.540000,15.920000,19.980000,0.796610,0.051592,15.440678,15.801251,21.779157
1912-01-01,1912,9.120000,0.470800,0.599200,9.130000,4.010000,13.790000,305.660000,15.780000,20.080000,0.785714,0.051623,15.220294,15.886530,21.680850
1912-02-01,1912,9.040000,0.471700,0.608300,9.230000,4.050000,13.530000,299.860000,15.650000,20.180000,0.775440,0.052179,14.861088,15.815517,21.350091
1912-03-01,1912,9.300000,0.472500,0.617500,9.420000,4.080000,13.640000,302.250000,15.360000,20.070000,0.765182,0.050806,15.060729,16.339158,21.612092
1912-04-01,1912,9.590000,0.473300,0.626700,9.700000,4.120000,13.650000,302.510000,14.930000,19.770000,0.755226,0.049353,15.302378,16.917836,21.731571
1912-05-01,1912,9.580000,0.474200,0.635800,9.700000,4.160000,13.650000,302.190000,14.960000,20.060000,0.745832,0.049499,15.067631,16.969775,21.798288
1912-06-01,1912,9.580000,0.475000,0.645000,9.610000,4.190000,13.790000,305.180000,15.130000,20.550000,0.736434,0.049582,14.852713,17.039774,22.093192
1912-07-01,1912,9.590000,0.475800,0.654200,9.610000,4.230000,13.800000,305.500000,15.160000,20.840000,0.727301,0.049614,14.659126,17.127967,22.207540
1912-08-01,1912,9.810000,0.476700,0.663300,9.700000,4.270000,13.980000,309.440000,15.040000,20.920000,0.718679,0.048593,14.789688,17.591708,22.597183
1912-09-01,1912,9.860000,0.477500,0.672500,9.800000,4.300000,13.930000,308.000000,14.920000,21.010000,0.710037,0.048428,14.661710,17.752606,22.571171
1912-10-01,1912,9.840000,0.478300,0.681700,9.800000,4.340000,13.910000,307.380000,14.940000,21.290000,0.701628,0.048608,14.434502,17.788240,22.616477
1912-11-01,1912,9.730000,0.479200,0.690800,9.800000,4.380000,13.750000,303.940000,14.970000,21.580000,0.693688,0.049250,14.085119,17.661442,22.455262
1912-12-01,1912,9.380000,0.480000,0.700000,9.700000,4.410000,13.390000,295.880000,15.140000,22.080000,0.685714,0.051173,13.400000,17.098623,21.963799
1913-01-01,1913,9.300000,0.480000,0.694200,9.800000,4.450000,13.150000,290.510000,14.990000,21.690000,0.691443,0.051613,13.396716,17.025708,21.646972
1913-02-01,1913,8.970000,0.480000,0.688300,9.800000,4.430000,12.680000,280.200000,14.990000,21.500000,0.697370,0.053512,13.032108,16.494799,20.971959
1913-03-01,1913,8.800000,0.480000,0.682500,9.800000,4.400000,12.440000,274.890000,14.990000,21.320000,0.703297,0.054545,12.893773,16.255744,20.668017
1913-04-01,1913,8.790000,0.480000,0.676700,9.800000,4.380000,12.430000,274.580000,14.990000,21.140000,0.709325,0.054608,12.989508,16.311161,20.738477
1913-05-01,1913,8.550000,0.480000,0.670800,9.700000,4.350000,12.220000,269.830000,15.150000,21.170000,0.715564,0.056140,12.745975,15.940031,20.475545
1913-06-01,1913,8.120000,0.480000,0.665000,9.800000,4.330000,11.490000,253.650000,14.990000,20.770000,0.721805,0.059113,12.210526,15.212942,19.342169
1913-07-01,1913,8.230000,0.480000,0.659200,9.900000,4.300000,11.530000,254.490000,14.840000,20.380000,0.728155,0.058323,12.484830,15.493969,19.500491
1913-08-01,1913,8.450000,0.480000,0.653300,9.900000,4.280000,11.850000,261.290000,14.840000,20.200000,0.734731,0.056805,12.934333,15.983451,20.116545
1913-09-01,1913,8.530000,0.480000,0.647500,10.000000,4.260000,11.840000,261.130000,14.690000,19.820000,0.741313,0.056272,13.173745,16.210435,20.198202
1913-10-01,1913,8.260000,0.480000,0.641700,10.000000,4.230000,11.470000,252.860000,14.690000,19.640000,0.748013,0.058111,12.872059,15.773342,19.653584
1913-11-01,1913,8.050000,0.480000,0.635800,10.100000,4.210000,11.070000,243.990000,14.550000,19.270000,0.754954,0.059627,12.661214,15.448709,19.058507
1913-12-01,1913,8.040000,0.480000,0.630000,10.000000,4.180000,11.170000,246.130000,14.690000,19.290000,0.761905,0.059701,12.761905,15.506282,19.320827
1914-01-01,1914,8.370000,0.475000,0.620800,10.000000,4.160000,11.640000,256.230000,14.540000,19.000000,0.765142,0.056750,13.482603,16.219880,20.209970
1914-02-01,1914,8.480000,0.470000,0.611700,9.900000,4.170000,11.910000,262.220000,14.530000,18.910000,0.768350,0.055425,13.863005,16.509751,20.778939
1914-03-01,1914,8.320000,0.465000,0.602500,9.900000,4.170000,11.690000,257.270000,14.380000,18.630000,0.771784,0.055889,13.809129,16.274500,20.482856
1914-04-01,1914,8.120000,0.460000,0.593300,9.800000,4.180000,11.520000,253.650000,14.370000,18.530000,0.775324,0.056650,13.686162,15.959084,20.290835
1914-05-01,1914,8.170000,0.455000,0.584200,9.900000,4.190000,11.480000,252.630000,14.070000,18.060000,0.778843,0.055692,13.984937,16.132695,20.304381
1914-06-01,1914,8.130000,0.450000,0.575000,9.900000,4.190000,11.430000,251.400000,13.910000,17.780000,0.782609,0.055351,14.139130,16.128581,20.299204
1914-07-01,1914,7.680000,0.445000,0.565800,10.000000,4.200000,10.690000,235.110000,13.620000,17.320000,0.786497,0.057943,13.573701,15.310249,19.076570
1914-08-01,1914,7.680000,0.440000,0.556700,10.200000,4.210000,10.490000,230.500000,13.210000,16.710000,0.790372,0.057292,13.795581,15.384175,18.792826
1914-09-01,1914,7.680000,0.435000,0.547500,10.200000,4.210000,10.500000,230.500000,13.060000,16.430000,0.794521,0.056641,14.027397,15.457624,18.882548
1914-10-01,1914,7.680000,0.430000,0.538300,10.100000,4.220000,10.610000,232.780000,13.030000,16.320000,0.798811,0.055990,14.267137,15.530585,19.159513
1914-11-01,1914,7.680000,0.425000,0.529200,10.200000,4.230000,10.520000,230.500000,12.760000,15.880000,0.803099,0.055339,14.512472,15.603047,19.060193
1914-12-01,1914,7.350000,0.420000,0.520000,10.100000,4.230000,10.170000,222.780000,12.730000,15.760000,0.807692,0.057143,14.134615,15.004558,18.510574
1915-01-01,1915,7.480000,0.420800,0.550000,10.100000,4.240000,10.360000,226.720000,12.750000,16.670000,0.765091,0.056257,13.600000,15.341395,18.926117
1915-02-01,1915,7.380000,0.421700,0.580000,10.000000,4.220000,10.330000,225.920000,12.910000,17.760000,0.727069,0.057141,12.724138,15.208217,18.949439
1915-03-01,1915,7.570000,0.422500,0.610000,9.900000,4.210000,10.710000,234.080000,13.060000,18.860000,0.692623,0.055812,12.409836,15.672175,19.724777
1915-04-01,1915,8.140000,0.423300,0.640000,10.000000,4.190000,11.400000,249.190000,12.960000,19.590000,0.661406,0.052002,12.718750,16.925138,21.088722
1915-05-01,1915,7.950000,0.424200,0.670000,10.100000,4.180000,11.030000,240.960000,12.860000,20.310000,0.633134,0.053358,11.865672,16.603425,20.483037
1915-06-01,1915,8.040000,0.425000,0.700000,10.100000,4.160000,11.150000,243.690000,12.880000,21.220000,0.607143,0.052861,11.485714,16.865216,20.805999
1915-07-01,1915,8.010000,0.425800,0.730000,10.100000,4.140000,11.110000,242.780000,12.910000,22.130000,0.583288,0.053159,10.972603,16.876578,20.820016
1915-08-01,1915,8.350000,0.426700,0.760000,10.100000,4.130000,11.580000,253.090000,12.930000,23.040000,0.561447,0.051102,10.986842,17.667699,21.795993
1915-09-01,1915,8.660000,0.427500,0.790000,10.100000,4.110000,12.010000,262.480000,12.960000,23.940000,0.541139,0.049365,10.962025,18.398863,22.698003
1915-10-01,1915,9.140000,0.428300,0.820000,10.200000,4.100000,12.550000,274.310000,12.850000,24.610000,0.522317,0.046860,11.146341,19.494349,23.813686
1915-11-01,1915,9.460000,0.429200,0.850000,10.300000,4.080000,12.860000,281.160000,12.760000,25.260000,0.504941,0.045370,11.129412,20.252990,24.500219
1915-12-01,1915,9.480000,0.430000,0.880000,10.300000,4.070000,12.880000,281.760000,12.780000,26.150000,0.488636,0.045359,10.772727,20.372382,24.644648
1916-01-01,1916,9.330000,0.440800,0.934200,10.400000,4.050000,12.540000,274.630000,12.980000,27.500000,0.471848,0.047245,9.987155,20.127039,24.113741
1916-02-01,1916,9.200000,0.451700,0.988300,10.400000,4.060000,12.350000,270.810000,13.300000,29.090000,0.457047,0.049098,9.308914,19.925841,23.872690
1916-03-01,1916,9.170000,0.462500,1.042000,10.500000,4.080000,12.180000,267.350000,13.480000,30.380000,0.443858,0.050436,8.800384,19.942391,23.664971
1916-04-01,1916,9.070000,0.473300,1.097000,10.600000,4.090000,11.910000,261.940000,13.670000,31.680000,0.431449,0.052183,8.268004,19.808735,23.284608
1916-05-01,1916,9.270000,0.484200,1.151000,10.700000,4.110000,12.030000,265.220000,13.850000,32.930000,0.420678,0.052233,8.053866,20.331672,23.675947
1916-06-01,1916,9.360000,0.495000,1.205000,10.800000,4.120000,12.000000,265.310000,14.030000,34.160000,0.410788,0.052885,7.767635,20.617566,23.786562
1916-07-01,1916,9.230000,0.505800,1.259000,10.800000,4.140000,11.790000,261.630000,14.340000,35.690000,0.401747,0.054800,7.331215,20.422073,23.561021
1916-08-01,1916,9.300000,0.516700,1.313000,10.900000,4.160000,11.730000,261.190000,14.510000,36.880000,0.393526,0.055559,7.083016,20.670214,23.628519
1916-09-01,1916,9.680000,0.527500,1.368000,11.100000,4.170000,11.940000,266.970000,14.550000,37.730000,0.385599,0.054494,7.076023,21.610505,24.258278
1916-10-01,1916,9.980000,0.538300,1.422000,11.300000,4.190000,12.050000,270.370000,14.580000,38.520000,0.378551,0.053938,7.018284,22.378388,24.675639
1916-11-01,1916,10.210000,0.549200,1.476000,11.500000,4.200000,12.050000,271.790000,14.620000,39.290000,0.372087,0.053790,6.917344,22.994709,24.914268
1916-12-01,1916,9.800000,0.560000,1.530000,11.600000,4.210000,11.410000,258.620000,14.780000,40.380000,0.366013,0.057143,6.405229,22.174392,23.818356
1917-01-01,1917,9.570000,0.570800,1.509000,11.700000,4.230000,10.990000,250.400000,14.930000,39.480000,0.378264,0.059645,6.341948,21.759565,23.173007
1917-02-01,1917,9.030000,0.581700,1.488000,12.000000,4.260000,10.060000,230.360000,14.840000,37.960000,0.390927,0.064419,6.068548,20.639906,21.431103
1917-03-01,1917,9.310000,0.592500,1.468000,12.000000,4.290000,10.330000,237.500000,15.120000,37.450000,0.403610,0.063641,6.341962,21.390703,22.210680
1917-04-01,1917,9.170000,0.603300,1.447000,12.600000,4.320000,9.640000,222.790000,14.660000,35.160000,0.416932,0.065791,6.337249,21.182482,20.947121
1917-05-01,1917,8.860000,0.614200,1.426000,12.800000,4.340000,9.140000,211.900000,14.690000,34.100000,0.430715,0.069323,6.213184,20.582524,20.035800
1917-06-01,1917,9.040000,0.625000,1.405000,13.000000,4.370000,9.150000,212.880000,14.720000,33.090000,0.444840,0.069137,6.434164,21.119582,20.242307
1917-07-01,1917,8.790000,0.635800,1.384000,12.800000,4.400000,9.000000,210.220000,15.210000,33.100000,0.459393,0.072332,6.351156,20.657202,20.108495
1917-08-01,1917,8.530000,0.646700,1.363000,13.000000,4.430000,8.570000,200.870000,15.230000,32.100000,0.474468,0.075815,6.258254,20.170696,19.332836
1917-09-01,1917,8.120000,0.657500,1.343000,13.300000,4.460000,7.950000,186.900000,15.130000,30.910000,0.489576,0.080973,6.046165,19.328615,18.107860
1917-10-01,1917,7.680000,0.668300,1.322000,13.500000,4.490000,7.390000,174.150000,15.150000,29.980000,0.505522,0.087018,5.809380,18.411676,16.993295
1917-11-01,1917,7.040000,0.679200,1.301000,13.500000,4.510000,6.750000,159.640000,15.400000,29.500000,0.522060,0.096477,5.411222,17.010882,15.700414
1917-12-01,1917,6.800000,0.690000,1.280000,13.700000,4.540000,6.410000,151.950000,15.420000,28.600000,0.539062,0.101471,5.312500,16.567729,15.068169
1918-01-01,1918,7.210000,0.680000,1.256000,14.000000,4.570000,6.640000,157.660000,14.870000,27.460000,0.541401,0.094313,5.740446,17.706761,15.759017
1918-02-01,1918,7.430000,0.670000,1.232000,14.100000,4.560000,6.780000,161.310000,14.550000,26.750000,0.543831,0.090175,6.030844,18.386216,16.247677
1918-03-01,1918,7.280000,0.660000,1.208000,14.000000,4.560000,6.690000,159.190000,14.430000,26.410000,0.546358,0.090659,6.026490,18.153192,16.156341
1918-04-01,1918,7.210000,0.650000,1.183000,14.200000,4.550000,6.520000,155.440000,14.010000,25.500000,0.549451,0.090153,6.094675,18.115788,15.895966
1918-05-01,1918,7.440000,0.640000,1.159000,14.500000,4.550000,6.580000,157.080000,13.510000,24.470000,0.552200,0.086022,6.419327,18.829783,16.180627
1918-06-01,1918,7.450000,0.630000,1.135000,14.700000,4.540000,6.500000,155.150000,13.120000,23.640000,0.555066,0.084564,6.563877,18.990073,16.096347
1918-07-01,1918,7.510000,0.620000,1.111000,15.100000,4.540000,6.370000,152.250000,12.570000,22.520000,0.558056,0.082557,6.759676,19.276835,15.906581
1918-08-01,1918,7.580000,0.610000,1.087000,15.400000,4.530000,6.300000,150.680000,12.130000,21.610000,0.561178,0.080475,6.973321,19.589132,15.849389
1918-09-01,1918,7.540000,0.600000,1.063000,15.700000,4.520000,6.150000,147.020000,11.700000,20.730000,0.564440,0.079576,7.093133,19.617129,15.568753
1918-10-01,1918,7.860000,0.590000,1.038000,16.000000,4.520000,6.290000,150.390000,11.290000,19.860000,0.568401,0.075064,7.572254,20.579773,16.026498
1918-11-01,1918,8.060000,0.580000,1.014000,16.300000,4.510000,6.330000,151.370000,10.890000,19.040000,0.571992,0.071960,7.948718,21.232164,16.230231
1918-12-01,1918,7.900000,0.570000,0.990000,16.500000,4.510000,6.130000,146.570000,10.580000,18.370000,0.575758,0.072152,7.979798,20.938005,15.811366
1919-01-01,1919,7.850000,0.566700,0.985000,16.500000,4.500000,6.100000,145.640000,10.510000,18.270000,0.575330,0.072191,7.969543,20.931379,15.806362
1919-02-01,1919,7.880000,0.563300,0.980000,16.200000,4.540000,6.240000,148.910000,10.640000,18.520000,0.574796,0.071485,8.040816,21.137293,16.257449
1919-03-01,1919,8.120000,0.560000,0.975000,16.400000,4.580000,6.360000,151.570000,10.450000,18.200000,0.574359,0.068966,8.328205,21.906985,16.643965
1919-04-01,1919,8.390000,0.556700,0.970000,16.700000,4.620000,6.460000,153.800000,10.200000,17.780000,0.573918,0.066353,8.649485,22.761321,16.982399
1919-05-01,1919,8.970000,0.553300,0.965000,16.900000,4.660000,6.830000,162.480000,10.020000,17.480000,0.573368,0.061683,9.295337,24.460666,18.034313
1919-06-01,1919,9.210000,0.550000,0.960000,16.900000,4.700000,7.020000,166.830000,9.960000,17.390000,0.572917,0.059718,9.593750,25.240866,18.609538
1919-07-01,1919,9.510000,0.546700,0.955000,17.400000,4.730000,7.050000,167.310000,9.620000,16.800000,0.572461,0.057487,9.958115,26.188655,18.753485
1919-08-01,1919,8.870000,0.543300,0.950000,17.700000,4.770000,6.480000,153.410000,9.400000,16.430000,0.571895,0.061251,9.336842,24.551680,17.283273
1919-09-01,1919,9.010000,0.540000,0.945000,17.800000,4.810000,6.560000,154.960000,9.290000,16.250000,0.571429,0.059933,9.534392,25.064512,17.545158
1919-10-01,1919,9.470000,0.536700,0.940000,18.100000,4.850000,6.790000,160.170000,9.080000,15.900000,0.570957,0.056674,10.074468,26.469348,18.221441
1919-11-01,1919,9.190000,0.533300,0.935000,18.500000,4.890000,6.470000,152.070000,8.820000,15.470000,0.570374,0.058030,9.828877,25.811737,17.384554
1919-12-01,1919,8.920000,0.530000,0.930000,18.900000,4.930000,6.160000,144.480000,8.580000,15.060000,0.569892,0.059417,9.591398,25.178217,16.598973
1920-01-01,1920,8.830000,0.528300,0.919200,19.300000,4.970000,5.990000,140.060000,8.380000,14.580000,0.574739,0.059830,9.606179,25.048844,16.171430
1920-02-01,1920,8.100000,0.526700,0.908300,19.500000,4.980000,5.460000,127.160000,8.270000,14.260000,0.579874,0.065025,8.917758,23.102878,14.762147
1920-03-01,1920,8.670000,0.525000,0.897500,19.700000,4.990000,5.800000,134.730000,8.160000,13.950000,0.584958,0.060554,9.660167,24.853825,15.719729
1920-04-01,1920,8.600000,0.523300,0.886700,20.300000,5.000000,5.600000,129.690000,7.890000,13.370000,0.590166,0.060849,9.698884,24.778575,15.208919
1920-05-01,1920,8.060000,0.521700,0.875800,20.600000,5.010000,5.190000,119.780000,7.750000,13.010000,0.595684,0.064727,9.203014,23.348357,14.122356
1920-06-01,1920,7.920000,0.520000,0.865000,20.900000,5.020000,5.040000,116.010000,7.620000,12.670000,0.601156,0.065657,9.156069,23.068741,13.752943
1920-07-01,1920,7.910000,0.518300,0.854200,20.800000,5.030000,5.080000,116.420000,7.630000,12.570000,0.606767,0.065525,9.260126,23.165832,13.877224
1920-08-01,1920,7.600000,0.516700,0.843300,20.300000,5.040000,5.020000,114.610000,7.790000,12.720000,0.612712,0.067987,9.012214,22.384437,13.739413
1920-09-01,1920,7.870000,0.515000,0.832500,20.000000,5.050000,5.300000,120.460000,7.880000,12.740000,0.618619,0.065438,9.453453,23.306494,14.519946
1920-10-01,1920,7.880000,0.513300,0.821700,19.900000,5.060000,5.350000,121.220000,7.900000,12.640000,0.624681,0.065140,9.589875,23.463203,14.691031
1920-11-01,1920,7.480000,0.511700,0.810800,19.800000,5.070000,5.130000,115.650000,7.910000,12.540000,0.631105,0.068409,9.225456,22.399543,14.095874
1920-12-01,1920,6.810000,0.510000,0.800000,19.400000,5.080000,4.780000,107.460000,8.050000,12.620000,0.637500,0.074890,8.512500,20.520861,13.179893
1921-01-01,1921,7.110000,0.505800,0.757500,19.000000,5.090000,5.120000,114.560000,8.150000,12.200000,0.667723,0.071139,9.386139,21.552931,14.134185
1921-02-01,1921,7.060000,0.501700,0.715000,18.400000,5.020000,5.270000,117.460000,8.350000,11.900000,0.701678,0.071062,9.874126,21.529135,14.578968
1921-03-01,1921,6.880000,0.497500,0.672500,18.300000,4.960000,5.190000,115.090000,8.320000,11.250000,0.739777,0.072311,10.230483,21.107726,14.371708
1921-04-01,1921,6.910000,0.493300,0.630000,18.100000,4.890000,5.300000,116.870000,8.340000,10.660000,0.783016,0.071389,10.968254,21.326959,14.681431
1921-05-01,1921,7.120000,0.489200,0.587500,17.700000,4.830000,5.610000,123.140000,8.460000,10.160000,0.832681,0.068708,12.119149,22.101977,15.558793
1921-06-01,1921,6.550000,0.485000,0.545000,17.600000,4.760000,5.220000,113.930000,8.440000,9.480000,0.889908,0.074046,12.018349,20.459126,14.484131
1921-07-01,1921,6.530000,0.480800,0.502500,17.700000,4.700000,5.200000,112.940000,8.320000,8.690000,0.956816,0.073629,12.995025,20.522898,14.447192
1921-08-01,1921,6.450000,0.476700,0.460000,17.700000,4.630000,5.160000,111.550000,8.240000,7.960000,1.036304,0.073907,14.021739,20.397393,14.358842
1921-09-01,1921,6.610000,0.472500,0.417500,17.500000,4.560000,5.380000,115.630000,8.270000,7.300000,1.131737,0.071483,15.832335,21.029000,14.972648
1921-10-01,1921,6.700000,0.468300,0.375000,17.500000,4.500000,5.480000,117.200000,8.190000,6.560000,1.248800,0.069896,17.866667,21.440593,15.265702
1921-11-01,1921,7.060000,0.464200,0.332500,17.400000,4.430000,5.840000,124.210000,8.170000,5.850000,1.396090,0.065751,21.233083,22.717508,16.267825
1921-12-01,1921,7.310000,0.460000,0.290000,17.300000,4.370000,6.110000,129.350000,8.140000,5.130000,1.586207,0.062927,25.206897,23.646427,17.030895
1922-01-01,1922,7.300000,0.464200,0.323300,16.900000,4.300000,6.290000,132.230000,8.410000,5.860000,1.435818,0.063589,22.579647,23.738080,17.501566
1922-02-01,1922,7.460000,0.468300,0.356700,16.900000,4.300000,6.460000,135.130000,8.480000,6.460000,1.312868,0.062775,20.913933,24.384156,17.977905
1922-03-01,1922,7.740000,0.472500,0.390000,16.700000,4.310000,6.820000,141.880000,8.660000,7.150000,1.211538,0.061047,19.846154,25.426939,18.971237
1922-04-01,1922,8.210000,0.476700,0.423300,16.700000,4.310000,7.270000,150.500000,8.740000,7.760000,1.126152,0.058063,19.395228,27.100304,20.219748
1922-05-01,1922,8.530000,0.480800,0.456700,16.700000,4.320000,7.590000,156.360000,8.810000,8.370000,1.052770,0.056366,18.677469,28.287716,21.105685
1922-06-01,1922,8.450000,0.485000,0.490000,16.700000,4.330000,7.560000,154.900000,8.890000,8.980000,0.989796,0.057396,17.244898,28.155287,21.006879
1922-07-01,1922,8.510000,0.489200,0.523300,16.800000,4.330000,7.600000,155.070000,8.910000,9.540000,0.934837,0.057485,16.262182,28.489874,21.129990
1922-08-01,1922,8.830000,0.493300,0.556700,16.600000,4.330000,8.020000,162.840000,9.100000,10.270000,0.886115,0.055866,15.861326,29.697653,22.291130
1922-09-01,1922,9.060000,0.497500,0.590000,16.600000,4.340000,8.270000,167.080000,9.170000,10.880000,0.843220,0.054912,15.355932,30.609463,22.975536
